2024-06-30 21:07:33,946: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-30 21:07:33,948: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-06-30 21:07:33,948: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-06-30 21:07:33,950: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-30 21:07:33,953: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-30 21:07:33,956: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-06-30 21:07:33,956: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-30 21:07:33,957: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-06-30 21:07:33,959: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-30 21:07:33,961: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-30 21:07:33,962: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-30 21:07:33,964: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-06-30 21:07:33,964: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-30 21:07:33,968: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,968: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,971: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-30 21:07:33,973: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-06-30 21:07:33,974: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-06-30 21:07:33,977: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,977: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,979: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-30 21:07:33,981: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-06-30 21:07:33,982: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-06-30 21:07:33,984: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,984: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,986: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-30 21:07:33,988: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-06-30 21:07:33,988: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-06-30 21:07:33,992: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,992: root: INFO: [34mMLTrader : Trading iteration ended at 2024-06-30 21:07:33[0m
2024-06-30 21:07:33,993: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-06-30 21:07:33,995: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-06-30 21:07:33,996: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-06-30 21:07:33,998: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-06-30 21:07:34,001: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-30 21:07:34,005: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-06-30 21:07:34,005: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-30 21:07:34,008: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-06-30 21:07:34,009: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-30 21:07:34,010: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-06-30 21:07:34,012: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-06-30 21:07:34,014: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-06-30 21:07:34,014: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-06-30 21:07:34,017: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-06-30 21:07:34,018: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-06-30 21:07:34,019: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-06-30 21:07:34,019: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-06-30 21:07:34,020: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-06-30 21:07:34,548: root: INFO: Backtesting finished
2024-06-30 21:07:43,113: backtest_stats: INFO: Backtest took 0:00:13.376289 for a speed of 0.000
